HeatNo|QualNo|CustID|CustVer|InternalVer|Cr_Final|Ni_Final|Mo_Final|V_Final|W_Final|TotalIngotsWeight|Last_EOP|Cr_Last_EOP|Ni_Last_EOP|Mo_Last_EOP|V_Last_EOP|W_Last_EOP
88342|834|99|2|2|11.43|0.18|0.75|0.79|0.04|43060.0|2.0|10.71|0.16|0.6|0.288|0.01
88343|834|99|2|3|11.39|0.19|0.75|0.98|0.04|45210.0|1.0|8.88|0.19|0.63|0.251|0.02
88351|834|99|2|2|11.36|0.17|0.77|0.81|0.06|48000.0|2.0|10.57|0.15|0.63|0.344|0.04
88352|834|99|2|2|11.39|0.17|0.75|0.79|0.05|48000.0|2.0|10.3|0.15|0.61|0.346|0.03
88367|834|92|1|2|11.84|0.16|0.82|0.84|0.04|46920.0|2.0|10.59|0.15|0.67|0.427|0.03
88368|834|79|2|5|11.84|0.17|0.74|0.91|0.06|47360.0|2.0|11.2|0.15|0.62|0.378|0.04
88369|834|91|2|10|11.75|0.19|0.74|0.94|0.07|47380.0|2.0|10.61|0.17|0.6|0.35|0.05
88376|834|99|2|3|11.16|0.17|0.72|0.93|0.07|46890.0|2.0|10.77|0.15|0.66|0.363|0.06
88377|834|99|2|3|11.36|0.18|0.72|0.92|0.05|43800.0|2.0|9.51|0.17|0.65|0.332|0.04
88395|834|57|3|1|11.44|0.2|0.74|0.75|0.05|47600.0|2.0|9.27|0.19|0.57|0.281|0.04
88396|834|99|2|1|11.41|0.2|0.74|0.76|0.07|47380.0|2.0|9.84|0.18|0.63|0.31|0.05
88397|834|99|2|31|11.32|0.19|0.73|0.94|0.07|48000.0|2.0|10.74|0.17|0.56|0.321|0.06
88398|834|99|2|2|11.34|0.18|0.74|0.76|0.09|48000.0|2.0|9.79|0.16|0.62|0.294|0.07
88409|834|99|2|3|11.39|0.24|0.75|0.96|0.06|42380.0|2.0|9.7|0.22|0.74|0.316|0.03
88427|834|99|2|2|11.31|0.17|0.73|0.79|0.1|48000.0|2.0|9.58|0.16|0.64|0.28|0.06
88428|834|57|3|1|11.35|0.19|0.76|0.78|0.12|47380.0|2.0|10.37|0.19|0.63|0.308|0.12
88459|834|99|2|2|11.58|0.17|0.75|0.76|0.04|48000.0|2.0|11.51|0.19|0.57|0.262|0.03
88460|834|99|2|2|11.44|0.19|0.76|0.77|0.05|48000.0|2.0|10.43|0.18|0.57|0.287|0.04
88461|834|99|2|44|11.6|0.18|0.76|0.94|0.06|49840.0|2.0|10.8|0.19|0.57|0.231|0.04
88473|834|57|3|1|11.5|0.16|0.75|0.76|0.04|49440.0|2.0|9.78|0.14|0.66|0.199|0.03
88481|834|99|2|2|11.44|0.2|0.75|0.76|0.06|48020.0|2.0|9.87|0.18|0.62|0.175|0.05
88498|834|57|3|1|11.52|0.19|0.77|0.78|0.04|47380.0|2.0|10.25|0.15|0.44|0.227|0.03
88499|834|57|3|1|11.33|0.16|0.76|0.76|0.04|50400.0|2.0|10.55|0.13|0.57|0.271|0.03
88500|834|99|2|2|11.5|0.23|0.76|0.77|0.05|48000.0|2.0|10.02|0.22|0.6|0.288|0.05
88501|834|99|2|2|11.48|0.15|0.77|0.78|0.03|39200.0|2.0|10.99|0.15|0.58|0.306|0.03
88504|834|99|2|2|11.26|0.25|0.72|0.74|0.06|48000.0|2.0|8.83|0.24|0.61|0.269|0.05
88511|834|99|2|2|11.45|0.19|0.74|0.75|0.08|48000.0|2.0|9.85|0.15|0.52|0.239|0.07
88517|834|99|2|1|11.33|0.17|0.73|0.73|0.13|48960.0|2.0|10.32|0.15|0.57|0.221|0.13
88533|834|99|2|43|11.32|0.17|0.74|0.92|0.1|48000.0|2.0|10.12|0.17|0.57|0.257|0.11
88542|834|99|2|43|11.43|0.15|0.73|0.95|0.03|43700.0|2.0|10.01|0.15|0.67|0.315|0.01
88558|834|99|2|1|11.42|0.17|0.75|0.76|0.04|46920.0|3.0|10.87|0.17|0.69|0.288|0.03
88559|834|99|2|3|11.36|0.17|0.74|0.94|0.04|45670.0|2.0|11.03|0.18|0.72|0.326|0.02
88567|834|57|3|1|11.42|0.15|0.75|0.79|0.04|46200.0|2.0|9.22|0.14|0.69|0.156|0.02
88568|834|99|2|1|11.3|0.16|0.73|0.75|0.04|49440.0|2.0|8.7|0.16|0.71|0.259|0.02
88569|834|99|2|2|11.34|0.13|0.73|0.77|0.02|48020.0|2.0|9.9|0.14|0.57|0.215|0.02
88587|834|99|2|1|11.4|0.14|0.75|0.76|0.03|48280.0|3.0|11.3|0.14|0.73|0.293|0.01
88589|834|84|2|2|11.5|0.15|0.75|0.77|0.04|45910.0|2.0|10.41|0.14|0.39|0.232|0.03
88599|834|99|2|2|11.23|0.13|0.71|0.74|0.02|48000.0|2.0|9.9|0.12|0.54|0.296|0.01
88600|834|99|2|1|11.48|0.15|0.73|0.77|0.03|46200.0|2.0|10.62|0.16|0.49|0.249|0.01
88601|834|99|2|1|11.38|0.16|0.75|0.75|0.02|47380.0|2.0|10.41|0.17|0.46|0.266|0.01
88602|834|99|2|2|11.33|0.15|0.73|0.74|0.02|43060.0|2.0|10.9|0.15|0.43|0.255|0.01
88603|834|84|2|2|11.35|0.16|0.76|0.75|0.04|46880.0|2.0|11.29|0.13|0.5|0.271|0.01
88622|834|99|2|1|11.39|0.14|0.75|0.74|0.02|50400.0|2.0|10.3|0.14|0.65|0.208|0.02
88623|834|92|1|22|11.68|0.15|0.72|0.91|0.03|49440.0|1.0|11.37|0.16|0.46|0.183|0.03
88627|834|84|2|2|11.42|0.2|0.73|0.78|0.03|43600.0|2.0|10.93|0.2|0.59|0.191|0.03
88658|834|84|2|2|11.63|0.14|0.75|0.75|0.03|42400.0|2.0|11.61|0.15|0.37|0.262|0.02
88659|834|99|2|43|11.24|0.12|0.74|0.93|0.04|48060.0|2.0|9.6|0.13|0.4|0.222|0.03
88660|834|92|1|11|11.63|0.15|0.83|0.91|0.04|44330.0|2.0|11.8|0.16|0.39|0.304|0.03
88665|834|99|2|1|11.4|0.18|0.73|0.75|0.05|46350.0|2.0|10.37|0.2|0.53|0.236|0.04
88683|834|92|1|11|11.7|0.14|0.83|0.92|0.03|46610.0|2.0|11.28|0.14|0.8|0.346|0.02
88684|834|99|2|1|11.49|0.13|0.73|0.75|0.04|46200.0|2.0|11.59|0.13|0.42|0.279|0.03
88689|834|79|2|14|11.7|0.18|0.73|0.95|0.05|42890.0|2.0|11.13|0.18|0.5|0.317|0.04
88703|834|99|2|2|11.26|0.16|0.74|0.75|0.05|45800.0|2.0|6.84|0.15|0.44|0.0801|0.05
88708|834|57|3|1|11.33|0.16|0.75|0.76|0.03|50400.0|2.0|0.0|0.0|0.0|0.0|0.0
88709|834|99|2|1|11.35|0.15|0.75|0.78|0.04|47380.0|2.0|11.16|0.15|0.57|0.263|0.02
88725|834|57|3|4|11.4|0.15|0.75|0.95|0.05|48105.0|2.0|10.13|0.15|0.61|0.225|0.04
88730|834|57|3|1|11.35|0.17|0.75|0.76|0.05|48410.0|2.0|9.5|0.17|0.57|0.245|0.02
88735|834|84|2|2|11.28|0.18|0.72|0.74|0.04|48060.0|2.0|9.58|0.19|0.62|0.267|0.03
88740|834|99|2|2|11.35|0.15|0.76|0.76|0.04|48000.0|2.0|10.46|0.15|0.48|0.269|0.03
88741|834|99|2|43|11.42|0.16|0.74|0.94|0.04|44440.0|2.0|10.55|0.16|0.62|0.343|0.02
88742|834|99|2|1|11.39|0.14|0.73|0.76|0.04|47360.0|2.0|10.74|0.14|0.64|0.288|0.02
88743|834|57|3|1|11.45|0.15|0.74|0.76|0.03|49440.0|2.0|9.77|0.15|0.64|0.344|0.02
88749|834|99|2|1|11.57|0.17|0.75|0.75|0.03|47360.0|3.0|11.09|0.17|0.48|0.192|0.02
88750|834|99|2|1|11.5|0.17|0.75|0.76|0.03|49440.0|2.0|11.78|0.19|0.5|0.234|0.02
88751|834|84|2|2|11.35|0.15|0.74|0.78|0.04|48060.0|2.0|10.33|0.16|0.49|0.244|0.02
88752|834|99|2|3|11.3|0.18|0.74|0.93|0.04|45480.0|2.0|8.47|0.17|0.56|0.294|0.02
88762|834|57|3|4|11.43|0.16|0.74|0.91|0.08|48060.0|2.0|9.91|0.14|0.47|0.205|0.06
88765|834|99|2|2|11.44|0.12|0.74|0.77|0.02|48000.0|2.0|10.84|0.11|0.59|0.234|0.01
88766|834|99|2|2|11.49|0.1|0.75|0.75|0.02|48000.0|2.0|11.33|0.09|0.52|0.186|0.01
88788|834|99|2|2|11.36|0.11|0.73|0.77|0.05|48000.0|2.0|10.18|0.11|0.48|0.16|0.05
88789|834|99|2|2|11.35|0.11|0.74|0.78|0.04|48000.0|2.0|10.99|0.1|0.54|0.187|0.02
88790|834|99|2|1|11.27|0.14|0.74|0.78|0.02|49000.0|2.0|10.77|0.13|0.66|0.307|0.01
88791|834|57|3|1|11.43|0.15|0.72|0.76|0.03|47380.0|2.0|10.39|0.14|0.64|0.309|0.02
88796|834|92|1|2|11.8|0.11|0.84|0.86|0.03|43800.0|2.0|11.54|0.11|0.7|0.231|0.02
88804|834|57|3|3|11.46|0.12|0.75|0.75|0.03|48000.0|2.0|10.14|0.11|0.61|0.315|0.01
88805|834|99|2|2|11.4|0.14|0.73|0.75|0.02|48040.0|3.0|0.0|0.0|0.0|0.0|0.0
88823|834|99|2|1|11.63|0.13|0.79|0.78|0.06|47360.0|2.0|11.09|0.14|0.64|0.207|0.04
88824|834|57|3|27|11.65|0.12|0.76|0.75|0.05|49440.0|2.0|11.11|0.12|0.55|0.271|0.03
88834|834|92|1|11|11.72|0.15|0.85|0.95|0.03|45180.0|2.0|11.94|0.16|0.58|0.374|0.02
88844|834|57|3|4|11.5|0.1|0.76|0.95|0.01|48000.0|3.0|11.75|0.1|0.46|0.183|0.01
88866|834|99|2|1|11.3|0.16|0.71|0.74|0.12|47360.0|2.0|10.21|0.17|0.49|0.218|0.1
88897|834|99|2|2|11.38|0.14|0.73|0.75|0.1|48000.0|2.0|10.14|0.15|0.52|0.297|0.09
88903|834|99|2|3|11.38|0.15|0.77|0.95|0.07|43060.0|1.0|9.58|0.15|0.45|0.235|0.04
88904|834|57|3|4|11.45|0.14|0.77|0.95|0.05|47300.0|2.0|11.4|0.13|0.55|0.305|0.03
88937|834|99|2|3|11.4|0.13|0.77|0.95|0.04|43880.0|2.0|11.59|0.13|0.44|0.245|0.03
88948|834|99|2|3|11.53|0.15|0.75|0.97|0.04|52000.0|2.0|10.14|0.15|0.6|0.384|0.03
88949|834|99|2|3|11.4|0.18|0.74|0.94|0.06|44850.0|2.0|10.27|0.19|0.58|0.364|0.06
88952|834|79|2|23|11.63|0.16|0.72|0.92|0.05|48960.0|2.0|9.86|0.16|0.54|0.337|0.04
88953|834|79|2|23|11.5|0.18|0.71|0.92|0.06|49440.0|2.0|10.58|0.18|0.63|0.382|0.05
88955|834|79|2|23|11.69|0.14|0.74|0.93|0.06|49000.0|2.0|0.0|0.0|0.0|0.0|0.0
88966|834|92|1|11|11.78|0.18|0.86|0.95|0.04|42220.0|2.0|10.38|0.17|0.65|0.281|0.02
88968|834|99|2|1|11.39|0.15|0.73|0.76|0.03|49440.0|2.0|10.32|0.14|0.47|0.348|0.02
88976|834|99|2|3|11.43|0.15|0.76|0.93|0.06|43800.0|2.0|9.74|0.14|0.71|0.362|0.05
88977|834|99|2|3|11.4|0.13|0.77|0.95|0.03|45100.0|2.0|11.02|0.12|0.64|0.37|0.01
88992|834|99|2|1|11.43|0.16|0.77|0.78|0.02|49000.0|2.0|10.59|0.15|0.46|0.252|0.02
88994|834|55|2|2|11.41|0.13|0.73|0.76|0.09|47920.0|3.0|11.17|0.12|0.46|0.283|0.08
89001|834|57|3|1|11.5|0.14|0.75|0.75|0.02|49440.0|2.0|9.87|0.13|0.61|0.281|0.01
89002|834|99|2|1|11.54|0.14|0.77|0.76|0.03|47360.0|2.0|11.3|0.13|0.59|0.379|0.02
89006|834|79|2|14|11.67|0.08|0.74|0.95|0.01|46000.0|2.0|11.18|0.07|0.77|0.119|0.01
89007|834|55|2|7|11.26|0.19|0.73|0.93|0.03|48000.0|2.0|10.81|0.2|0.53|0.255|0.01
89027|834|99|2|3|11.37|0.15|0.76|0.96|0.03|45210.0|3.0|11.6|0.15|0.63|0.269|0.01
89029|834|57|3|4|11.32|0.14|0.75|0.93|0.03|43680.0|2.0|9.88|0.13|0.7|0.3|0.01
89039|834|99|2|1|11.28|0.16|0.77|0.74|0.02|46920.0|2.0|10.73|0.15|0.41|0.261|0.02
89044|834|99|2|1|11.58|0.17|0.75|0.77|0.04|47360.0|3.0|10.47|0.16|0.45|0.278|0.02
89063|834|99|2|3|11.52|0.16|0.76|0.93|0.05|46350.0|2.0|10.84|0.16|0.6|0.27|0.04
89074|834|57|3|3|11.24|0.15|0.73|0.73|0.04|48000.0|3.0|10.66|0.15|0.64|0.286|0.03
89075|834|57|3|3|11.22|0.16|0.76|0.77|0.04|48000.0|2.0|10.65|0.16|0.53|0.306|0.02
89106|834|99|2|3|11.43|0.17|0.73|0.93|0.02|43060.0|2.0|10.31|0.16|0.44|0.252|0.01
89107|834|92|1|11|11.9|0.11|0.83|0.95|0.01|49840.0|3.0|12.25|0.11|0.62|0.139|0.01
89114|834|99|2|1|11.53|0.15|0.74|0.74|0.03|50400.0|3.0|11.81|0.15|0.45|0.311|0.02
89115|834|99|2|1|11.58|0.19|0.77|0.81|0.06|46350.0|3.0|11.33|0.19|0.63|0.32|0.04
89116|834|57|3|3|11.52|0.14|0.75|0.76|0.04|48000.0|2.0|9.34|0.12|0.58|0.296|0.03
89117|834|57|3|3|11.46|0.12|0.73|0.74|0.03|48000.0|2.0|11.47|0.12|0.51|0.366|0.02
89124|834|92|1|11|11.65|0.11|0.84|0.93|0.05|43800.0|2.0|11.1|0.1|0.74|0.122|0.02
89143|834|99|2|1|11.36|0.15|0.75|0.75|0.05|47380.0|2.0|9.59|0.13|0.76|0.174|0.03
89144|834|99|2|1|11.31|0.15|0.77|0.75|0.04|47360.0|2.0|10.31|0.13|0.56|0.216|0.03
89158|834|99|2|3|11.29|0.18|0.73|0.94|0.04|48000.0|2.0|9.53|0.16|0.55|0.259|0.03
89160|834|99|2|1|11.33|0.15|0.74|0.75|0.04|49440.0|2.0|9.93|0.14|0.6|0.198|0.03
89161|834|99|2|1|11.33|0.15|0.75|0.74|0.03|47380.0|2.0|9.85|0.14|0.44|0.18|0.03
89162|834|55|2|7|11.43|0.13|0.75|0.95|0.03|38620.0|2.0|11.01|0.13|0.54|0.334|0.02
89164|834|99|2|3|11.27|0.15|0.74|0.93|0.04|45800.0|2.0|9.87|0.13|0.53|0.327|0.03
89177|834|57|3|1|11.43|0.12|0.74|0.75|0.03|49000.0|3.0|11.46|0.13|0.47|0.458|0.02
89199|834|99|2|2|11.55|0.15|0.76|0.77|0.06|48000.0|2.0|10.07|0.14|0.48|0.231|0.06
89210|834|99|2|3|11.51|0.12|0.79|0.97|0.03|48000.0|3.0|11.6|0.13|0.4|0.279|0.01
89216|834|99|2|1|11.25|0.15|0.74|0.73|0.03|50400.0|2.0|10.27|0.15|0.59|0.194|0.01
89217|834|50|1|3|11.17|0.15|0.74|0.73|0.02|49440.0|2.0|10.84|0.15|0.65|0.175|0.01
89219|834|99|2|2|11.49|0.13|0.79|0.76|0.03|45920.0|2.0|11.24|0.14|0.59|0.203|0.01
89249|834|57|3|4|11.52|0.16|0.76|0.96|0.04|48000.0|2.0|10.53|0.16|0.64|0.218|0.01
89250|834|92|1|11|11.52|0.15|0.85|0.94|0.03|46260.0|2.0|11.03|0.15|0.53|0.324|0.01
89251|834|57|3|4|11.3|0.13|0.75|0.95|0.02|44050.0|2.0|11.08|0.13|0.48|0.353|0.01
89252|834|50|1|2|11.3|0.14|0.74|0.73|0.03|50400.0|2.0|9.7|0.13|0.49|0.254|0.01
89253|834|50|1|3|11.32|0.13|0.75|0.74|0.03|48410.0|2.0|10.29|0.12|0.5|0.252|0.01
89260|834|99|2|1|11.35|0.15|0.76|0.74|0.03|49440.0|2.0|10.43|0.14|0.59|0.17|0.01
89270|834|57|3|3|11.45|0.16|0.75|0.74|0.02|48000.0|2.0|10.26|0.14|0.63|0.166|0.01
89289|834|50|1|3|11.25|0.12|0.75|0.75|0.03|49440.0|2.0|11.13|0.12|0.65|0.188|0.01
89325|834|55|2|1|11.45|0.19|0.75|0.77|0.03|50400.0|2.0|10.23|0.18|0.65|0.166|0.01
89326|834|99|2|1|11.41|0.18|0.74|0.77|0.03|47380.0|2.0|9.91|0.17|0.63|0.193|0.01
89333|834|57|3|4|11.38|0.22|0.74|0.94|0.04|48000.0|2.0|9.38|0.19|0.61|0.206|0.02
89343|834|50|1|2|11.2|0.22|0.75|0.73|0.02|50400.0|2.0|10.11|0.21|0.55|0.158|0.01
89347|834|79|2|2|11.75|0.14|0.73|0.94|0.01|46610.0|2.0|10.46|0.12|0.55|0.0813|0.01
89350|834|57|3|4|11.43|0.15|0.73|0.95|0.14|48000.0|2.0|9.75|0.14|0.68|0.184|0.14
89367|834|99|2|1|11.35|0.11|0.74|0.77|0.02|47600.0|2.0|10.96|0.1|0.6|0.262|0.01
89368|834|99|2|1|11.35|0.14|0.74|0.75|0.04|48410.0|2.0|10.5|0.13|0.39|0.273|0.02
89379|834|57|3|4|11.43|0.14|0.78|0.96|0.02|47990.0|3.0|10.69|0.13|0.66|0.322|0.01
89388|834|55|2|7|11.45|0.16|0.75|0.94|0.04|46880.0|2.0|0.0|0.0|0.0|0.0|0.0
89389|834|79|2|2|11.61|0.1|0.74|0.94|0.01|47400.0|2.0|10.57|0.08|0.67|0.122|0.01
89410|834|92|1|22|11.71|0.16|0.76|0.95|0.02|48410.0|2.0|11.0|0.15|0.65|0.26|0.01
89411|834|99|2|1|11.43|0.15|0.76|0.77|0.03|48960.0|2.0|10.89|0.14|0.6|0.348|0.02
89423|834|55|2|1|11.42|0.15|0.76|0.75|0.05|49000.0|2.0|9.36|0.13|0.56|0.199|0.03
89424|834|55|2|1|11.4|0.17|0.73|0.77|0.03|49440.0|3.0|11.06|0.16|0.62|0.231|0.02
89432|834|57|3|3|11.42|0.15|0.73|0.77|0.04|48000.0|2.0|10.52|0.14|0.38|0.231|0.03
89433|834|57|3|3|11.45|0.15|0.74|0.77|0.05|48000.0|2.0|10.29|0.13|0.63|0.247|0.04
89434|834|99|2|3|11.45|0.12|0.72|0.94|0.06|45210.0|2.0|10.44|0.12|0.73|0.258|0.05
89436|834|99|2|3|11.34|0.14|0.74|0.95|0.05|45870.0|2.0|9.21|0.13|0.43|0.227|0.05
89452|834|99|2|3|11.3|0.16|0.74|0.93|0.03|45120.0|2.0|9.86|0.15|0.43|0.194|0.02
89454|834|55|2|7|11.5|0.14|0.75|0.95|0.03|48000.0|2.0|10.71|0.13|0.58|0.197|0.02
89455|834|55|2|2|11.45|0.12|0.74|0.78|0.02|48000.0|2.0|10.24|0.12|0.67|0.209|0.01
89456|834|99|2|1|11.35|0.14|0.73|0.75|0.03|50400.0|2.0|10.63|0.14|0.64|0.228|0.02
89480|834|99|2|3|11.39|0.19|0.75|0.96|0.04|48000.0|2.0|10.38|0.16|0.42|0.273|0.01
89481|834|99|2|3|11.45|0.15|0.74|0.95|0.02|46660.0|3.0|10.1|0.14|0.43|0.279|0.01
89488|834|57|3|1|11.49|0.14|0.76|0.77|0.06|50400.0|2.0|9.65|0.14|0.43|0.205|0.05
89489|834|55|2|1|11.5|0.14|0.76|0.79|0.03|47380.0|2.0|10.48|0.13|0.37|0.231|0.02
89490|834|99|2|45|11.33|0.13|0.75|0.92|0.03|45210.0|2.0|10.74|0.13|0.35|0.243|0.03
89491|834|55|2|7|11.45|0.14|0.73|0.96|0.02|46680.0|2.0|10.14|0.14|0.59|0.212|0.01
89519|834|92|1|3|11.69|0.14|0.85|0.93|0.04|43220.0|2.0|10.52|0.14|0.7|0.27|0.03
89521|834|57|3|1|11.45|0.12|0.76|0.77|0.02|49000.0|2.0|11.67|0.12|0.44|0.225|0.01
89537|834|99|2|1|11.37|0.13|0.76|0.77|0.03|50400.0|3.0|10.63|0.12|0.51|0.208|0.01
89538|834|55|2|1|11.4|0.14|0.75|0.76|0.02|47380.0|2.0|10.79|0.13|0.51|0.219|0.01
89549|834|84|2|2|11.41|0.14|0.76|0.76|0.04|48000.0|2.0|10.76|0.13|0.72|0.274|0.02
89550|834|57|3|4|11.35|0.16|0.73|0.96|0.05|44050.0|2.0|10.15|0.16|0.61|0.285|0.04
89551|834|92|1|11|11.65|0.15|0.84|0.92|0.09|46560.0|2.0|10.54|0.14|0.64|0.308|0.08
89565|834|57|3|1|11.48|0.14|0.75|0.77|0.02|49000.0|2.0|0.0|0.0|0.0|0.0|0.0
89566|834|57|3|1|11.47|0.11|0.73|0.73|0.02|47380.0|3.0|11.01|0.09|0.31|0.177|0.01
89569|834|55|2|2|11.3|0.13|0.71|0.75|0.02|48000.0|2.0|11.87|0.12|0.48|0.146|0.01
89570|834|55|2|9|11.65|0.14|0.74|0.97|0.02|45180.0|2.0|11.58|0.13|0.65|0.167|0.01
89571|834|99|2|3|11.38|0.13|0.75|0.96|0.04|48040.0|2.0|11.23|0.12|0.45|0.187|0.02
89597|834|99|2|1|11.33|0.15|0.74|0.75|0.05|47360.0|1.0|10.61|0.14|0.49|0.233|0.04
89609|834|92|1|25|11.62|0.22|0.83|0.93|0.12|43600.0|2.0|10.99|0.22|0.47|0.221|0.13
89624|834|57|3|27|11.36|0.17|0.74|0.76|0.02|47380.0|2.0|10.03|0.16|0.5|0.254|0.01
89625|834|57|3|1|11.25|0.16|0.74|0.75|0.02|49000.0|2.0|10.05|0.14|0.51|0.277|0.01
89636|834|57|3|4|11.26|0.13|0.73|0.94|0.02|43700.0|2.0|9.64|0.12|0.69|0.258|0.01
89638|834|99|2|1|11.35|0.13|0.76|0.81|0.03|48960.0|2.0|10.72|0.12|0.47|0.291|0.02
89639|834|99|2|1|11.32|0.15|0.77|0.76|0.03|48410.0|2.0|10.89|0.15|0.5|0.332|0.02
89640|834|55|2|7|11.43|0.15|0.74|0.94|0.02|46740.0|2.0|10.89|0.14|0.46|0.286|0.01
89647|834|79|2|2|11.7|0.14|0.75|0.94|0.02|43800.0|2.0|10.72|0.12|0.62|0.268|0.01
89669|834|57|3|4|11.42|0.2|0.74|0.93|0.03|40800.0|2.0|11.41|0.19|0.64|0.171|0.02
89670|834|92|1|3|11.67|0.2|0.84|0.93|0.03|43740.0|2.0|11.47|0.21|0.6|0.255|0.02
89691|834|99|2|3|11.39|0.18|0.75|0.93|0.03|42970.0|3.0|10.35|0.18|0.62|0.374|0.03
89692|834|99|2|3|11.28|0.15|0.75|0.94|0.03|49540.0|2.0|10.89|0.15|0.56|0.336|0.02
89704|834|79|2|2|11.55|0.16|0.79|0.95|0.02|49440.0|2.0|9.66|0.16|0.82|0.464|0.01
89716|834|57|3|4|11.36|0.23|0.77|0.93|0.04|44850.0|2.0|11.03|0.23|0.55|0.347|0.04
89720|834|57|3|3|11.5|0.16|0.76|0.77|0.05|48000.0|2.0|10.2|0.16|0.55|0.381|0.04
89721|834|57|3|3|11.43|0.17|0.74|0.76|0.04|48000.0|3.0|10.36|0.17|0.53|0.378|0.03
89728|834|84|2|2|11.4|0.18|0.77|0.76|0.04|48000.0|2.0|10.86|0.18|0.6|0.359|0.03
89729|834|84|2|2|11.35|0.18|0.74|0.76|0.03|48000.0|2.0|10.48|0.17|0.66|0.442|0.03
89737|834|55|2|2|11.37|0.17|0.77|0.76|0.03|48000.0|3.0|11.25|0.18|0.51|0.341|0.02
89738|834|92|1|3|11.7|0.18|0.84|0.95|0.04|48645.0|2.0|9.9|0.19|0.58|0.346|0.04
89755|834|99|2|3|11.31|0.2|0.72|0.93|0.03|45210.0|2.0|10.28|0.19|0.65|0.305|0.01
89756|834|79|2|3|11.6|0.18|0.73|0.97|0.03|48600.0|2.0|10.1|0.19|0.68|0.365|0.02
89764|834|57|3|4|11.4|0.22|0.75|0.98|0.03|48000.0|3.0|11.76|0.23|0.54|0.342|0.01
89765|834|55|2|2|11.55|0.22|0.72|0.77|0.03|48000.0|2.0|11.52|0.23|0.7|0.474|0.01
89774|834|93|2|2|11.25|0.19|0.74|0.66|0.03|47400.0|2.0|0.0|0.0|0.0|0.0|0.0
89782|834|99|2|3|11.24|0.19|0.74|0.92|0.06|39200.0|2.0|10.11|0.19|0.75|0.476|0.01
89792|834|50|1|2|11.38|0.16|0.74|0.74|0.05|45030.0|3.0|11.04|0.16|0.68|0.297|0.01
89804|834|92|1|3|11.6|0.12|0.82|0.93|0.02|48510.0|2.0|11.18|0.11|0.43|0.301|0.01
89812|834|99|2|1|11.32|0.17|0.75|0.78|0.03|50400.0|2.0|10.66|0.18|0.56|0.363|0.01
89813|834|99|2|46|11.5|0.16|0.77|0.74|0.03|47380.0|2.0|11.43|0.16|0.48|0.362|0.01
89827|834|84|2|2|11.33|0.14|0.76|0.75|0.03|48000.0|2.0|9.66|0.14|0.66|0.295|0.01
89839|834|92|1|21|11.58|0.18|0.73|0.92|0.02|50400.0|2.0|0.0|0.0|0.0|0.0|0.0
89840|834|50|1|2|11.18|0.16|0.72|0.72|0.03|47380.0|1.0|9.64|0.16|0.49|0.228|0.03
89854|834|57|3|4|11.33|0.13|0.74|0.94|0.02|45730.0|2.0|11.38|0.13|0.43|0.202|0.01
89855|834|84|2|4|11.35|0.15|0.74|0.95|0.02|48000.0|2.0|10.18|0.16|0.5|0.277|0.02
89856|834|84|2|2|11.44|0.18|0.73|0.74|0.03|48000.0|2.0|11.36|0.19|0.56|0.302|0.02
89857|834|57|3|4|11.31|0.16|0.74|0.94|0.03|45210.0|2.0|10.68|0.16|0.53|0.299|0.02
89858|834|57|3|4|11.4|0.14|0.75|0.93|0.03|45210.0|3.0|11.41|0.14|0.49|0.317|0.04
89862|834|99|2|1|11.47|0.29|0.75|0.81|0.02|50400.0|2.0|10.65|0.28|0.56|0.226|0.01
89863|834|99|2|1|11.35|0.19|0.74|0.76|0.02|47380.0|2.0|10.5|0.19|0.39|0.207|0.02
89883|834|99|2|1|11.34|0.14|0.75|0.75|0.02|50400.0|2.0|11.29|0.14|0.44|0.326|0.01
89884|834|99|2|1|11.44|0.16|0.74|0.76|0.02|48410.0|2.0|9.8|0.15|0.42|0.34|0.01
89886|834|0|1|5|11.17|0.15|0.73|0.71|0.03|43450.0|2.0|9.65|0.14|0.59|0.292|0.01
89914|834|99|2|1|11.32|0.15|0.76|0.77|0.01|48960.0|2.0|9.97|0.13|0.7|0.259|0.01
89915|834|99|2|1|11.38|0.15|0.76|0.75|0.02|49440.0|3.0|10.66|0.14|0.64|0.257|0.01
89919|834|79|2|3|11.67|0.11|0.74|0.94|0.01|43930.0|2.0|10.56|0.1|0.57|0.0866|0.01
89920|834|57|3|4|11.43|0.11|0.77|0.96|0.02|42840.0|3.0|11.61|0.13|0.35|0.259|0.02
89922|834|99|2|1|11.19|0.19|0.72|0.77|0.02|49440.0|2.0|11.14|0.18|0.57|0.356|0.02
89923|834|99|2|1|11.17|0.15|0.73|0.76|0.02|46350.0|2.0|10.27|0.16|0.58|0.282|0.02
89924|834|57|3|4|11.4|0.16|0.75|0.94|0.02|48750.0|2.0|12.21|0.16|0.69|0.243|0.01
89941|834|99|2|1|11.24|0.19|0.73|0.75|0.02|46920.0|2.0|10.0|0.18|0.66|0.279|0.01
89944|834|99|2|1|11.3|0.29|0.74|0.77|0.02|49440.0|2.0|11.09|0.29|0.4|0.254|0.01
89945|834|57|3|4|11.6|0.16|0.76|0.96|0.02|48000.0|2.0|10.59|0.14|0.42|0.261|0.01
89968|834|57|3|4|11.52|0.16|0.75|0.94|0.02|45840.0|3.0|9.06|0.14|0.68|0.212|0.01
